"record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","CatalogNumber","Locality","TimeCollected","CollectorNumber","FieldNumber","Remarks","ProjectCode","ProtocolType","ProtocolCode","ProtocolURL","SurveyAreaIdentifier","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","NoObservations","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","AllIndividualsReported","AllSpeciesReported","date","doy","OBJECTID","BAID","PLACE_TYPE","TYPE_DE_LI","DESC_EN","DESC_FR","Public_Inf","Shape__Are","Shape__Len","scientific_name","english_name","french_name","taxon_group","geometry"
906064607,"QCATLAS2PC",1035,NA,1,15580,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434717-GRDO","434717-GRDO","Atlas Square 18XS58","7.25","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434717",NA,"18XS58","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Catharus ustulatus","Swainson's Thrush","Grive à dos olive","BIRDS",c(-72.95237, 46.768242)
906064608,"QCATLAS2PC",1035,NA,1,16600,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434717-PABL","434717-PABL","Atlas Square 18XS58","7.25","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434717",NA,"18XS58","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga caerulescens","Black-throated Blue Warbler","Paruline bleue","BIRDS",c(-72.95237, 46.768242)
906064686,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434770-PACO","434770-PACO","Atlas Square 18XS68","7.88333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434770",NA,"18XS68","7.88333","7.96667","0.08333333","7.88333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.835648, 46.759342)
906064711,"QCATLAS2PC",1035,NA,1,16610,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434770-PACJ","434770-PACJ","Atlas Square 18XS68","7.88333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434770",NA,"18XS68","7.88333","7.96667","0.08333333","7.88333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga coronata","Yellow-rumped Warbler","Paruline à croupion jaune","BIRDS",c(-72.835648, 46.759342)
906064736,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434779-PACO","434779-PACO","Atlas Square 18XS58","7.21667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434779",NA,"18XS58","7.21667","7.3","0.08333333","7.21667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.915207, 46.771126)
906064750,"QCATLAS2PC",1035,NA,1,19670,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434770-QUBR","434770-QUBR","Atlas Square 18XS68","7.88333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434770",NA,"18XS68","7.88333","7.96667","0.08333333","7.88333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Quiscalus quiscula","Common Grackle","Quiscale bronzé","BIRDS",c(-72.835648, 46.759342)
906065051,"QCATLAS2PC",1035,NA,1,16660,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434713-PAGN","434713-PAGN","Atlas Square 18XS68","8.56667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434713",NA,"18XS68","8.56667","8.65","0.08333333","8.56667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga virens","Black-throated Green Warbler","Paruline à gorge noire","BIRDS",c(-72.836128, 46.77124)
906065058,"QCATLAS2PC",1035,NA,1,15550,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:434734-GRFA","434734-GRFA","Atlas Square 18XS67","7.2","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434734",NA,"18XS67","7.2","7.28333","0.08333333","7.2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Catharus fuscescens","Veery","Grive fauve","BIRDS",c(-72.879288, 46.682861)
906065059,"QCATLAS2PC",1035,NA,1,16570,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:434734-PAFM","434734-PAFM","Atlas Square 18XS67","7.2","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434734",NA,"18XS67","7.2","7.28333","0.08333333","7.2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga pensylvanica","Chestnut-sided Warbler","Paruline à flancs marron","BIRDS",c(-72.879288, 46.682861)
906065146,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:434721-PACO","434721-PACO","Atlas Square 18XS67","6.05","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434721",NA,"18XS67","6.05","6.13333","0.08333333","6.05",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.810577, 46.750729)
906065361,"QCATLAS2PC",1035,NA,1,15770,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434710-MEAM","434710-MEAM","Atlas Square 18XS68","7.41667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434710",NA,"18XS68","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Turdus migratorius","American Robin","Merle d'Amérique","BIRDS",c(-72.825699, 46.759327)
906065362,"QCATLAS2PC",1035,NA,1,40702,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434710-TRMI","434710-TRMI","Atlas Square 18XS68","7.41667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434710",NA,"18XS68","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Troglodytes hiemalis","Winter Wren","Troglodyte des forêts","BIRDS",c(-72.825699, 46.759327)
906065389,"QCATLAS2PC",1035,NA,1,15550,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:434777-GRFA","434777-GRFA","Atlas Square 18XS67","8.56667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434777",NA,"18XS67","8.56667","8.65","0.08333333","8.56667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Catharus fuscescens","Veery","Grive fauve","BIRDS",c(-72.884964, 46.70591)
906065464,"QCATLAS2PC",1035,NA,1,16600,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434760-PABL","434760-PABL","Atlas Square 18XS58","9.73333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434760",NA,"18XS58","9.73333","9.81667","0.08333333","9.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga caerulescens","Black-throated Blue Warbler","Paruline bleue","BIRDS",c(-73.034225, 46.764458)
906065483,"QCATLAS2PC",1035,NA,1,16660,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434710-PAGN","434710-PAGN","Atlas Square 18XS68","7.41667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434710",NA,"18XS68","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga virens","Black-throated Green Warbler","Paruline à gorge noire","BIRDS",c(-72.825699, 46.759327)
906065509,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:434777-PACO","434777-PACO","Atlas Square 18XS67","8.56667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434777",NA,"18XS67","8.56667","8.65","0.08333333","8.56667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.884964, 46.70591)
906065534,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434748-GEBL","434748-GEBL","Atlas Square 18XS47","7.08333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","434748",NA,"18XS47","7.08333","7.16667","0.08333333","7.08333",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.039909, 46.689247)
906065787,"QCATLAS2PC",1035,NA,1,15580,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434710-GRDO","434710-GRDO","Atlas Square 18XS68","7.41667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434710",NA,"18XS68","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Catharus ustulatus","Swainson's Thrush","Grive à dos olive","BIRDS",c(-72.825699, 46.759327)
906065788,"QCATLAS2PC",1035,NA,1,16600,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434710-PABL","434710-PABL","Atlas Square 18XS68","7.41667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434710",NA,"18XS68","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga caerulescens","Black-throated Blue Warbler","Paruline bleue","BIRDS",c(-72.825699, 46.759327)
906066228,"QCATLAS2PC",1035,NA,1,15770,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434720-MEAM","434720-MEAM","Atlas Square 18XS58","8.66667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434720",NA,"18XS58","8.66667","8.75","0.08333333","8.66667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Turdus migratorius","American Robin","Merle d'Amérique","BIRDS",c(-73.016502, 46.760532)
906066403,"QCATLAS2PC",1035,NA,1,16890,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434756-PAFL","434756-PAFL","Atlas Square 18XS67","7.93333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434756",NA,"18XS67","7.93333","8.01667","0.08333333","7.93333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga ruticilla","American Redstart","Paruline flamboyante","BIRDS",c(-72.857422, 46.743309)
906066464,"QCATLAS2PC",1035,NA,1,15770,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434712-MEAM","434712-MEAM","Atlas Square 18XS68","8.33333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434712",NA,"18XS68","8.33333","8.41667","0.08333333","8.33333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Turdus migratorius","American Robin","Merle d'Amérique","BIRDS",c(-72.836487, 46.767521)
906066465,"QCATLAS2PC",1035,NA,1,13420,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434792-VITB","434792-VITB","Atlas Square 18XS67","6.95","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434792",NA,"18XS67","6.95","7.03333","0.08333333","6.95",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo solitarius","Blue-headed Vireo","Viréo à tête bleue","BIRDS",c(-72.858391, 46.745911)
906066483,"QCATLAS2PC",1035,NA,1,14450,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:434727-GRBR","434727-GRBR","Atlas Square 18XS67","9.01667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434727",NA,"18XS67","9.01667","9.1","0.08333333","9.01667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Certhia americana","Brown Creeper","Grimpereau brun","BIRDS",c(-72.862091, 46.69706)
906066484,"QCATLAS2PC",1035,NA,1,12070,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:434727-PIES","434727-PIES","Atlas Square 18XS67","9.01667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434727",NA,"18XS67","9.01667","9.1","0.08333333","9.01667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Contopus virens","Eastern Wood-Pewee","Pioui de l'Est","BIRDS",c(-72.862091, 46.69706)
906066883,"QCATLAS2PC",1035,NA,1,14280,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434719-METN","434719-METN","Atlas Square 18XS58","8.2","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434719",NA,"18XS58","8.2","8.28333","0.08333333","8.2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Poecile atricapillus","Black-capped Chickadee","Mésange à tête noire","BIRDS",c(-72.991554, 46.763103)
906067067,"QCATLAS2PC",1035,NA,1,14280,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434747-METN","434747-METN","Atlas Square 18XS57","6.35","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","434747",NA,"18XS57","6.35","6.43333","0.08333333","6.35",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Poecile atricapillus","Black-capped Chickadee","Mésange à tête noire","BIRDS",c(-73.031342, 46.670967)
906067068,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434747-PATC","434747-PATC","Atlas Square 18XS57","6.35","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","434747",NA,"18XS57","6.35","6.43333","0.08333333","6.35",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-73.031342, 46.670967)
906067146,"QCATLAS2PC",1035,NA,1,15770,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434770-MEAM","434770-MEAM","Atlas Square 18XS68","7.88333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434770",NA,"18XS68","7.88333","7.96667","0.08333333","7.88333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Turdus migratorius","American Robin","Merle d'Amérique","BIRDS",c(-72.835648, 46.759342)
906067147,"QCATLAS2PC",1035,NA,1,14410,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434770-SIPR","434770-SIPR","Atlas Square 18XS68","7.88333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434770",NA,"18XS68","7.88333","7.96667","0.08333333","7.88333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta canadensis","Red-breasted Nuthatch","Sittelle à poitrine rousse","BIRDS",c(-72.835648, 46.759342)
906067334,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:434739-PATC","434739-PATC","Atlas Square 18XS67","9","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434739",NA,"18XS67","9","9.08333","0.08333333","9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.891541, 46.713329)
906067398,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434719-PATC","434719-PATC","Atlas Square 18XS58","8.2","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434719",NA,"18XS58","8.2","8.28333","0.08333333","8.2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.991554, 46.763103)
906067399,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:434730-PATC","434730-PATC","Atlas Square 18XS67","9.83333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434730",NA,"18XS67","9.83333","9.91667","0.08333333","9.83333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.864258, 46.683628)
