"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
15,127.467501203659,206,37.9754453538758,3.59894077997111,48.0741454020222,0.156475686085701,0.0722195474241695,NA,NA,0.481463649494463,9.64130958112663
210,132.138273981392,203,11.3089509143407,22.5336862367661,61.8984600577478,0.433108758421559,0.457170356111646,NA,NA,0.0481231953801732,3.32050048123195
117,119.351472830885,171,21.346014928967,10.1733686491693,49.7832891885384,0.192631832410306,0.108355405730797,0.0120394895256441,NA,0.361184685769323,18.0231158198892
71,110.496351535563,170,49.5309117151792,1.20279047389945,36.2641327880683,0.0360837142169834,NA,0.0360837142169834,NA,0.529227808515757,12.4007697859033
16,113.824071846684,183,45.4654799133991,1.9605484724561,42.9877315371662,0.0841953331729613,NA,0.0240558094779889,NA,0.45706038008179,9.02092855424585
72,140.823609607442,198,38.1089859256586,2.33369421388187,43.6304583182966,0.204498977505113,0.0962348129435823,0.0120293516179478,NA,0.300733790448695,15.3133646096475
211,143.737494997999,282,8.2953181272509,30.7563025210084,50.15606242497,2.18487394957983,0.660264105642257,NA,NA,0.0720288115246099,7.87515006002401
17,152.50911129801,234,29.1361287997116,7.41319235852457,57.5273338940286,0.216268172533942,0.0841042893187553,0.0120148984741079,NA,0.672834314550042,4.93812327285834
18,127.298954201226,194,34.896021156389,4.03894698882077,52.3260007212405,0.168289457867532,0.192330808991465,NA,NA,0.408702969106864,7.96970789758384
73,150.950204474381,206,44.4431080105846,3.10319942266057,49.1219629540534,0.120279047389945,0.0601395236949723,0.0240558094779889,NA,0.517199903776762,2.6100553283618
212,157.347412207023,352,7.00743940484761,24.5500359971202,45.8123350131989,3.85169186465083,0.587952963762899,0.0359971202303816,NA,0.0479961603071754,18.1065514758819
118,136.381821091375,208,19.8391742678829,14.2942870859338,56.2890062409986,0.204032645223236,0.0360057609217475,NA,NA,0.56409025444071,8.77340374459914
119,134.401477733606,202,35.4897000361402,2.56595590892664,57.1136007709914,0.795084929526563,0.349355499337429,NA,NA,0.373448982050355,3.31285387302735
19,110.109749258992,178,51.0454217736121,1.83850036049027,33.8620523912521,0.0720980533525595,NA,0.0360490266762797,NA,0.564768084595049,12.5811103100216
120,141.911410688493,219,19.1863264323544,14.9735194992778,58.1006259027443,0.22869523350987,0.0962927298988926,0.0120365912373616,NA,0.565719788155994,6.83678382282138
74,134.239217572551,184,50.9259259259259,0.300625300625301,38.3357383357383,0.0601250601250601,0.012025012025012,0.0481000481000481,NA,0.517075517075517,9.8003848003848
121,121.675905840765,192,18.2574114244396,12.6898047722343,51.8679199807182,0.144613159797542,0.144613159797542,0.0120510966497951,NA,0.42178838274283,16.4617980236202
122,119.746551170998,205,15.3873917228104,6.9177093358999,60.5269489894129,0.312800769971126,0.324831568816169,0.0721847930702599,NA,0.577478344562079,15.8806544754572
123,137.578237843043,213,19.7159364467983,13.8180067404911,56.5479056331247,0.216658642272508,0.0962927298988926,NA,NA,0.541646605681271,9.06355320173327
124,131.22444070243,200,17.368294443108,11.3302862641328,53.5482318980034,0.180418571084917,0.204474380562906,0.0962232379119557,NA,0.505171999037768,16.7668992061583
213,139.890973224307,268,7.86435786435787,31.7460317460318,47.3785473785474,2.16450216450216,0.673400673400673,NA,NA,0.0360750360750361,10.1370851370851
20,112.594195927529,177,35.5820105820106,2.42905242905243,47.3424723424723,0.12025012025012,NA,NA,NA,0.396825396825397,14.1293891293891
